best_params,"{'eps': 0.01, 'metric': <function clustering_distance_metrics at 0x0000019EEE85CEE0>, 'min_samples': 1}"
best_score,0.7446270469234765
best_labels,"[0 0 0 1 1 0 0 0 0 0 1 1 0 2 0 0 1 1 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 0 2
 0 0]"
Cluster Label,IDs
0,"['04EF0021', '0C010321', '0CEF0321', '0CFDCC21', '0CFE4321', '0CFE4421', '0CFE4521', '18EF0021', '18EFFF21', '18F00621', '18FEAE21', '18FEF021', '18FEF121', '18FEF721', '18FEFC21', '18FF9721', '18FFBF21', '18FFC921', '18FFF821', '18FFFA21', '18FFFB21', '18FFFF21', '1CFDDF21', '1CFFFF21', '0CFFFF21']"
1,"['0CF00300', '0CF00400', '18EF2100', '18EFFA00', '18FEDF00', '18FEEE00', '18FEEF00', '18FEF200', '18FEF600', '18FEF700', '1CEBFF00', '1CECFF00']"
2,"['18F00503', '1CFEC303']"
